2026-06-25 02:07:13 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 02:07:13 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 02:07:20 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 02:07:20 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 02:07:20 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 02:07:21 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 02:07:21 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 02:07:22 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 02:07:22 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 02:07:28 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 02:07:28 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 02:07:28 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 02:07:28 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 02:07:28 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:07:29 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 02:07:29 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 02:07:30 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 02:07:30 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 02:07:37 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 02:07:37 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 02:07:38 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 02:07:38 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 02:07:38 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 02:07:39 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 02:07:39 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 02:07:45 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 02:07:45 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 02:07:46 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 02:07:46 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 02:07:46 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:07:47 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 02:07:47 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 02:07:47 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 02:07:48 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 02:07:54 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 02:07:54 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 02:07:55 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 02:07:55 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 02:07:55 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 02:07:56 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 02:07:56 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 02:07:58 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 02:07:58 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Open orders
2026-06-25 02:08:00 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 02:08:00 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Open orders
2026-06-25 02:08:00 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 02:08:00 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Open orders
2026-06-25 02:08:00 | INFO     | [arbitrator.presentation.sidebar.open_orders.open_orders_view:_render_poll_fragment:71] - Open orders manual refresh
2026-06-25 02:08:00 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 02:08:01 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 02:08:01 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 02:08:01 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 02:08:02 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 02:08:02 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 02:08:08 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 02:08:09 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 02:08:10 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 02:08:10 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 02:08:11 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 02:08:11 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 02:08:11 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_open_positions:429] - Open positions fetched | exchange=bitget count=0
