2026-06-25 01:01:35 | INFO     | [starlette.middleware.sessions:send_wrapper:86] - [uvicorn.error] 127.0.0.1:50740 - "WebSocket /_stcore/stream" [accepted]
2026-06-25 01:01:35 | INFO     | [websockets.legacy.server:handler:161] - [uvicorn.error] connection open
2026-06-25 01:01:36 | INFO     | [asyncio.events:_run:80] - [uvicorn.error] connection closed
2026-06-25 01:01:48 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 01:01:49 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 01:01:50 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 01:01:50 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Closed orders
2026-06-25 01:01:50 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 01:01:50 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Closed orders
2026-06-25 01:01:51 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 01:01:51 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 01:01:51 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Closed orders
2026-06-25 01:01:51 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 01:01:52 | INFO     | [__main__:<module>:16] - Arbitrator starting | exchanges=['mexc', 'bitget', 'gate', 'bingx']
2026-06-25 01:01:52 | INFO     | [arbitrator.presentation.streamlit_app:run:104] - UI run | section=Closed orders
2026-06-25 01:01:52 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 01:01:52 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 01:01:52 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 01:01:53 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 01:01:54 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 01:01:54 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 01:01:56 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 01:01:56 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 01:01:57 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 01:01:58 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 01:01:58 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 01:01:59 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 01:02:00 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 01:02:07 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 01:02:07 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 01:02:08 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 01:02:10 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 01:02:10 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 01:02:10 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 01:02:12 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 01:02:12 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 01:02:12 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 01:02:12 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 01:02:12 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 01:02:12 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 01:02:13 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 01:02:13 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 01:02:13 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 01:02:13 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 01:02:14 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 01:02:15 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 01:02:15 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 01:02:17 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 01:02:18 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 01:02:18 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 01:02:18 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 01:02:21 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 01:02:21 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 01:02:21 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 01:02:22 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 01:02:22 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 01:02:22 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
2026-06-25 01:02:23 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=mexc
2026-06-25 01:02:23 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bitget
2026-06-25 01:02:24 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=gate
2026-06-25 01:02:24 | INFO     | [arbitrator.exchanges.ccxt_base:_ensure_open:938] - Exchange client opened | exchange=bingx
2026-06-25 01:02:31 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bitget count=1913
2026-06-25 01:02:32 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=mexc count=3238
2026-06-25 01:02:33 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=bingx count=3026
2026-06-25 01:02:33 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:449] - fetchMyTrades requires symbols | exchange=bingx
2026-06-25 01:02:34 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bingx
2026-06-25 01:02:34 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=bitget count=0
2026-06-25 01:02:34 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=bitget
2026-06-25 01:02:39 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=mexc count=1
2026-06-25 01:02:39 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=mexc
2026-06-25 01:02:42 | DEBUG    | [arbitrator.exchanges.ccxt_base:_ensure_markets_loaded:955] - Markets loaded | exchange=gate count=5987
2026-06-25 01:02:42 | INFO     | [arbitrator.exchanges.ccxt_base:fetch_closed_positions:489] - Closed positions fetched | exchange=gate count=0
2026-06-25 01:02:42 | DEBUG    | [arbitrator.exchanges.ccxt_base:close:813] - Exchange closed | exchange=gate
